complaint_id,timestamp,ward_code,ward_name,issue_type,phone_number,latitude,longitude,status,is_duplicate,duplicate_parent_id,synthetic,seed,generator_version,generated_at
10445,2026-08-29T08:52:00Z,T,Mulund / Nahur,contaminated_water,+91-9847359667,19.1707,72.9585,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10446,2026-08-29T20:19:00Z,K/W,Andheri West / Versova,low_pressure,+91-9885450490,19.1235,72.8267,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10447,2026-08-29T16:14:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9827290279,19.1283,72.8316,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10448,2026-08-29T06:14:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9870650203,19.1232,72.8303,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10449,2026-08-29T15:44:00Z,K/E,Andheri East / Marol,low_pressure,+91-9864757506,19.1153,72.8735,resolved,true,10443,true,42,2.0.0,2026-09-18T12:00:00Z
10450,2026-08-29T13:16:00Z,E,Byculla / Mazgaon / Nagpada,low_pressure,+91-9841005436,18.9696,72.8287,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10451,2026-08-29T10:27:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9867688811,19.1323,72.8257,resolved,true,10437,true,42,2.0.0,2026-09-18T12:00:00Z
10452,2026-08-29T06:53:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9850606959,19.1321,72.829,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10453,2026-08-29T12:36:00Z,H/E,Bandra East / Santacruz East,severe_dry_pipe,+91-9813407950,19.058,72.8516,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10454,2026-08-29T12:06:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9881933833,19.123,72.8269,resolved,true,10437,true,42,2.0.0,2026-09-18T12:00:00Z
10455,2026-08-29T13:58:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,pipeline_burst,+91-9882022359,19.0541,72.9201,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10456,2026-08-29T08:23:00Z,F/S,Parel / Sewri / Lalbaug,contaminated_water,+91-9819692020,18.9944,72.8419,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10457,2026-08-29T10:59:00Z,C,Marine Lines / Chandanwadi,low_pressure,+91-9851468513,18.945,72.821,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10458,2026-08-29T13:39:00Z,L,Kurla / Asalpha / Sakinaka,severe_dry_pipe,+91-9815592526,19.0745,72.8858,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10459,2026-08-29T12:49:00Z,N,Ghatkopar / Pant Nagar,severe_dry_pipe,+91-9848397149,19.0839,72.9045,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10460,2026-08-29T11:15:00Z,H/W,Bandra West / Khar,severe_dry_pipe,+91-9814476488,19.0622,72.8319,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10461,2026-08-29T20:35:00Z,R/N,Dahisar / Mandapeshwar,pipeline_burst,+91-9884270763,19.2566,72.8598,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10462,2026-08-29T08:34:00Z,F/S,Parel / Sewri / Lalbaug,tanker_delay,+91-9875825451,19.0029,72.8428,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10463,2026-08-29T18:06:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,low_pressure,+91-9864672065,19.0561,72.9163,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10464,2026-08-29T14:51:00Z,R/C,Borivali / Gorai,low_pressure,+91-9894779257,19.2339,72.8544,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10465,2026-08-29T18:50:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9818330304,19.0573,72.9164,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10466,2026-08-29T11:37:00Z,K/W,Andheri West / Versova,tanker_delay,+91-9862735620,19.1258,72.8293,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10467,2026-08-29T10:58:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9841226401,19.054,72.9134,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10468,2026-08-29T12:45:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9839532916,19.0586,72.9134,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10469,2026-08-30T08:55:00Z,K/W,Andheri West / Versova,pipeline_burst,+91-9864204736,19.1264,72.8327,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10470,2026-08-30T09:26:00Z,S,Bhandup / Kanjurmarg / Powai,severe_dry_pipe,+91-9824474372,19.143,72.9297,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10471,2026-08-30T10:52:00Z,H/E,Bandra East / Santacruz East,severe_dry_pipe,+91-9840571534,19.0628,72.849,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10472,2026-08-30T17:43:00Z,K/W,Andheri West / Versova,low_pressure,+91-9821464524,19.1321,72.8325,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10473,2026-08-30T16:39:00Z,R/N,Dahisar / Mandapeshwar,pipeline_burst,+91-9836609952,19.2532,72.8576,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10474,2026-08-30T12:38:00Z,A,Colaba / Fort / Nariman Point,severe_dry_pipe,+91-9886335511,18.9258,72.8385,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10475,2026-08-30T12:47:00Z,P/N,Malad / Marve / Malvani,low_pressure,+91-9812108810,19.191,72.8433,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10476,2026-08-30T07:39:00Z,K/E,Andheri East / Marol,low_pressure,+91-9836775182,19.1108,72.873,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10477,2026-08-30T10:48:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,low_pressure,+91-9872703541,19.0524,72.9208,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10478,2026-08-30T09:11:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9836009296,19.1269,72.8348,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10479,2026-08-30T07:26:00Z,A,Colaba / Fort / Nariman Point,contaminated_water,+91-9837818619,18.9239,72.8294,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10480,2026-08-30T10:12:00Z,K/E,Andheri East / Marol,severe_dry_pipe,+91-9876246087,19.1159,72.8682,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10481,2026-08-30T08:45:00Z,K/W,Andheri West / Versova,low_pressure,+91-9830385502,19.1307,72.8283,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10482,2026-08-30T17:43:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9840066128,19.0515,72.9165,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10483,2026-08-30T21:29:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,low_pressure,+91-9812534672,19.0565,72.9225,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10484,2026-08-30T16:55:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9812204092,19.0566,72.9173,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10485,2026-08-30T10:05:00Z,N,Ghatkopar / Pant Nagar,low_pressure,+91-9852942345,19.0796,72.9043,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10486,2026-08-30T08:49:00Z,F/N,Matunga / Sion / Wadala,low_pressure,+91-9835417363,19.0303,72.8555,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10487,2026-08-30T16:26:00Z,D,Malabar Hill / Walkeshwar,severe_dry_pipe,+91-9813519460,18.9577,72.8163,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10488,2026-08-30T08:10:00Z,R/C,Borivali / Gorai,contaminated_water,+91-9848982903,19.2309,72.8531,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10489,2026-08-30T09:45:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9876594919,19.131,72.8264,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10490,2026-08-30T07:22:00Z,E,Byculla / Mazgaon / Nagpada,severe_dry_pipe,+91-9866931409,18.9691,72.8338,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10491,2026-08-30T20:12:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9857304545,19.1233,72.825,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10492,2026-08-30T20:21:00Z,R/C,Borivali / Gorai,pipeline_burst,+91-9833424511,19.2254,72.8561,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10493,2026-08-30T14:18:00Z,C,Marine Lines / Chandanwadi,low_pressure,+91-9889698829,18.9516,72.8225,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10494,2026-08-30T10:18:00Z,H/E,Bandra East / Santacruz East,severe_dry_pipe,+91-9859759405,19.0621,72.8471,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10495,2026-08-30T11:52:00Z,S,Bhandup / Kanjurmarg / Powai,severe_dry_pipe,+91-9812773807,19.1439,72.9289,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10496,2026-08-31T16:32:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9875850080,19.1328,72.8268,resolved,true,10478,true,42,2.0.0,2026-09-18T12:00:00Z
10497,2026-08-31T11:26:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9823102442,19.0525,72.9173,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10498,2026-08-31T10:51:00Z,G/N,Dharavi / Mahim / Dadar West,severe_dry_pipe,+91-9892372118,19.0475,72.8491,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10499,2026-08-31T19:48:00Z,R/S,Kandivali West & East,severe_dry_pipe,+91-9856693281,19.2085,72.849,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10500,2026-08-31T11:44:00Z,R/S,Kandivali West & East,tanker_delay,+91-9810094677,19.207,72.852,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10501,2026-08-31T10:03:00Z,R/C,Borivali / Gorai,contaminated_water,+91-9897441850,19.2285,72.8549,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10502,2026-08-31T11:21:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9830622673,19.126,72.8283,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10503,2026-08-31T10:08:00Z,R/N,Dahisar / Mandapeshwar,pipeline_burst,+91-9833339085,19.2507,72.8633,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10504,2026-08-31T11:36:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9869604191,19.0588,72.9145,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10505,2026-08-31T16:30:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9886406318,19.1328,72.8318,resolved,true,10489,true,42,2.0.0,2026-09-18T12:00:00Z
10506,2026-08-31T17:45:00Z,K/E,Andheri East / Marol,low_pressure,+91-9858964630,19.1158,72.8719,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10507,2026-08-31T09:34:00Z,P/S,Goregaon West & East,severe_dry_pipe,+91-9861709286,19.1613,72.8469,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10508,2026-08-31T15:00:00Z,R/S,Kandivali West & East,contaminated_water,+91-9831786970,19.2051,72.8517,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10509,2026-08-31T21:31:00Z,R/N,Dahisar / Mandapeshwar,severe_dry_pipe,+91-9836064749,19.2545,72.8596,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10510,2026-08-31T20:28:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9863815545,19.1235,72.8321,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10511,2026-08-31T16:26:00Z,A,Colaba / Fort / Nariman Point,severe_dry_pipe,+91-9866441337,18.9254,72.8351,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10512,2026-08-31T16:26:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9859066151,19.1231,72.8311,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10513,2026-08-31T15:46:00Z,R/N,Dahisar / Mandapeshwar,severe_dry_pipe,+91-9867781296,19.2508,72.8582,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10514,2026-08-31T10:51:00Z,K/W,Andheri West / Versova,low_pressure,+91-9820189555,19.1301,72.8255,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10515,2026-08-31T12:07:00Z,F/N,Matunga / Sion / Wadala,low_pressure,+91-9881727424,19.0282,72.8543,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10516,2026-08-31T07:59:00Z,B,Sandhurst Road / Dongri,severe_dry_pipe,+91-9849114385,18.9509,72.8389,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10517,2026-08-31T10:57:00Z,N,Ghatkopar / Pant Nagar,pipeline_burst,+91-9828262780,19.0793,72.9105,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10518,2026-08-31T06:17:00Z,T,Mulund / Nahur,severe_dry_pipe,+91-9857553058,19.174,72.9536,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10519,2026-08-31T16:41:00Z,N,Ghatkopar / Pant Nagar,contaminated_water,+91-9884905512,19.0816,72.9085,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10520,2026-08-31T20:34:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9824842386,19.1267,72.8337,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10521,2026-09-01T11:44:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9862564351,19.1237,72.827,resolved,true,10502,true,42,2.0.0,2026-09-18T12:00:00Z
10522,2026-09-01T20:15:00Z,L,Kurla / Asalpha / Sakinaka,severe_dry_pipe,+91-9859107678,19.0756,72.8845,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10523,2026-09-01T07:35:00Z,F/N,Matunga / Sion / Wadala,low_pressure,+91-9891061352,19.0302,72.853,resolved,true,10515,true,42,2.0.0,2026-09-18T12:00:00Z
10524,2026-09-01T21:45:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9818040591,19.1314,72.8256,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10525,2026-09-01T14:46:00Z,P/S,Goregaon West & East,contaminated_water,+91-9838834857,19.158,72.841,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10526,2026-09-01T09:59:00Z,D,Malabar Hill / Walkeshwar,severe_dry_pipe,+91-9897702488,18.9566,72.8077,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10527,2026-09-01T21:48:00Z,L,Kurla / Asalpha / Sakinaka,pipeline_burst,+91-9879288636,19.0761,72.88,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10528,2026-09-01T16:35:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,low_pressure,+91-9889776036,19.0516,72.9225,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10529,2026-09-01T16:03:00Z,D,Malabar Hill / Walkeshwar,severe_dry_pipe,+91-9892265451,18.9624,72.8149,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10530,2026-09-01T16:30:00Z,N,Ghatkopar / Pant Nagar,severe_dry_pipe,+91-9816087559,19.0877,72.9127,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10531,2026-09-01T18:22:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9877759721,19.1291,72.8264,resolved,true,10512,true,42,2.0.0,2026-09-18T12:00:00Z
10532,2026-09-01T09:01:00Z,M/W,Chembur West / Tilak Nagar,severe_dry_pipe,+91-9814784505,19.0634,72.9023,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10533,2026-09-01T12:56:00Z,E,Byculla / Mazgaon / Nagpada,contaminated_water,+91-9842256655,18.9745,72.835,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10534,2026-09-01T09:58:00Z,H/W,Bandra West / Khar,severe_dry_pipe,+91-9857431983,19.0601,72.8325,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10535,2026-09-01T07:22:00Z,H/W,Bandra West / Khar,tanker_delay,+91-9899597355,19.0617,72.8294,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10536,2026-09-01T20:58:00Z,B,Sandhurst Road / Dongri,low_pressure,+91-9883319963,18.9547,72.8399,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10537,2026-09-01T08:06:00Z,K/W,Andheri West / Versova,low_pressure,+91-9819193403,19.1321,72.8316,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10538,2026-09-01T20:24:00Z,R/N,Dahisar / Mandapeshwar,contaminated_water,+91-9871646074,19.2541,72.8613,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10539,2026-09-01T18:49:00Z,G/S,Worli / Lower Parel,severe_dry_pipe,+91-9877945691,19.0017,72.8228,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10540,2026-09-01T14:36:00Z,R/S,Kandivali West & East,severe_dry_pipe,+91-9881441907,19.2045,72.8501,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10541,2026-09-01T19:28:00Z,K/E,Andheri East / Marol,severe_dry_pipe,+91-9874882636,19.1102,72.8716,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10542,2026-09-01T11:31:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,low_pressure,+91-9845126090,19.0533,72.9195,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10543,2026-09-01T09:05:00Z,E,Byculla / Mazgaon / Nagpada,pipeline_burst,+91-9889800384,18.969,72.8308,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10544,2026-09-01T15:16:00Z,T,Mulund / Nahur,contaminated_water,+91-9823538621,19.1764,72.9532,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10545,2026-09-01T13:57:00Z,K/W,Andheri West / Versova,tanker_delay,+91-9880680378,19.1232,72.8275,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10546,2026-09-01T15:49:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9869519367,19.1255,72.831,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10547,2026-09-01T14:17:00Z,K/W,Andheri West / Versova,low_pressure,+91-9868141054,19.1263,72.8333,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10548,2026-09-01T08:12:00Z,L,Kurla / Asalpha / Sakinaka,contaminated_water,+91-9827562979,19.0682,72.8785,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10549,2026-09-01T07:28:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9849574387,19.1258,72.8281,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10550,2026-09-02T13:47:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,low_pressure,+91-9842162150,19.0526,72.9146,resolved,true,10542,true,42,2.0.0,2026-09-18T12:00:00Z
10551,2026-09-02T21:05:00Z,R/S,Kandivali West & East,tanker_delay,+91-9886339644,19.2095,72.8463,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10552,2026-09-02T10:06:00Z,K/W,Andheri West / Versova,low_pressure,+91-9850278855,19.1313,72.8253,resolved,true,10537,true,42,2.0.0,2026-09-18T12:00:00Z
10553,2026-09-02T14:46:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9881804206,19.1294,72.8312,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10554,2026-09-02T08:43:00Z,G/S,Worli / Lower Parel,severe_dry_pipe,+91-9896505514,19.0037,72.8186,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10555,2026-09-02T18:52:00Z,R/N,Dahisar / Mandapeshwar,pipeline_burst,+91-9879946152,19.2537,72.8541,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10556,2026-09-02T10:18:00Z,B,Sandhurst Road / Dongri,severe_dry_pipe,+91-9860534417,18.9547,72.8418,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10557,2026-09-02T07:59:00Z,K/W,Andheri West / Versova,severe_dry_pipe,+91-9886868784,19.1257,72.8305,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10558,2026-09-02T10:34:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,low_pressure,+91-9845439417,19.0569,72.9189,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10559,2026-09-02T12:48:00Z,K/W,Andheri West / Versova,tanker_delay,+91-9852432135,19.1297,72.8287,resolved,true,10545,true,42,2.0.0,2026-09-18T12:00:00Z
10560,2026-09-02T20:20:00Z,S,Bhandup / Kanjurmarg / Powai,contaminated_water,+91-9855618325,19.1403,72.9294,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10561,2026-09-02T07:04:00Z,M/W,Chembur West / Tilak Nagar,low_pressure,+91-9838215840,19.0576,72.898,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10562,2026-09-02T21:41:00Z,K/E,Andheri East / Marol,severe_dry_pipe,+91-9816746001,19.1148,72.8727,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10563,2026-09-02T12:02:00Z,G/S,Worli / Lower Parel,contaminated_water,+91-9852811219,19.0032,72.8236,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10564,2026-09-02T19:09:00Z,D,Malabar Hill / Walkeshwar,low_pressure,+91-9891588835,18.9643,72.8104,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10565,2026-09-02T16:21:00Z,T,Mulund / Nahur,severe_dry_pipe,+91-9846319349,19.1718,72.9521,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10566,2026-09-02T16:57:00Z,P/S,Goregaon West & East,pipeline_burst,+91-9898084453,19.1628,72.8472,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10567,2026-09-02T11:49:00Z,R/C,Borivali / Gorai,contaminated_water,+91-9816520235,19.2256,72.8526,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10568,2026-09-02T15:39:00Z,L,Kurla / Asalpha / Sakinaka,pipeline_burst,+91-9844179993,19.0746,72.884,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10569,2026-09-02T18:10:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9866349207,19.1246,72.8332,resolved,true,10549,true,42,2.0.0,2026-09-18T12:00:00Z
10570,2026-09-02T21:27:00Z,E,Byculla / Mazgaon / Nagpada,pipeline_burst,+91-9898107862,18.9758,72.8354,resolved,true,,true,42,2.0.0,2026-09-18T12:00:00Z
10571,2026-09-02T08:43:00Z,G/S,Worli / Lower Parel,pipeline_burst,+91-9820511264,19.0047,72.8206,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10572,2026-09-02T10:01:00Z,K/W,Andheri West / Versova,tanker_delay,+91-9843086092,19.1258,72.8272,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10573,2026-09-02T12:27:00Z,C,Marine Lines / Chandanwadi,severe_dry_pipe,+91-9877562019,18.9483,72.8239,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10574,2026-09-02T15:05:00Z,G/S,Worli / Lower Parel,severe_dry_pipe,+91-9849151952,19.0065,72.8245,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10575,2026-09-03T10:01:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9894271357,19.0581,72.9219,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10576,2026-09-03T20:24:00Z,P/N,Malad / Marve / Malvani,severe_dry_pipe,+91-9893193278,19.1897,72.8479,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10577,2026-09-03T12:01:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9835992095,19.0505,72.9131,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10578,2026-09-03T07:48:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9873475762,19.0507,72.9216,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10579,2026-09-03T16:10:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9869507853,19.058,72.9179,resolved,true,10575,true,42,2.0.0,2026-09-18T12:00:00Z
10580,2026-09-03T07:51:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9841376377,19.0512,72.9192,resolved,true,10575,true,42,2.0.0,2026-09-18T12:00:00Z
10581,2026-09-03T21:43:00Z,F/N,Matunga / Sion / Wadala,severe_dry_pipe,+91-9843709452,19.0284,72.8534,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10582,2026-09-03T09:32:00Z,F/S,Parel / Sewri / Lalbaug,low_pressure,+91-9886025704,19.0027,72.8488,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10583,2026-09-03T06:22:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9865492121,19.1256,72.8345,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10584,2026-09-03T07:45:00Z,L,Kurla / Asalpha / Sakinaka,severe_dry_pipe,+91-9870025289,19.067,72.8776,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10585,2026-09-03T08:41:00Z,P/N,Malad / Marve / Malvani,severe_dry_pipe,+91-9898893026,19.1834,72.8431,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10586,2026-09-03T06:06:00Z,G/N,Dharavi / Mahim / Dadar West,severe_dry_pipe,+91-9839975645,19.0406,72.8443,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10587,2026-09-03T16:16:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,severe_dry_pipe,+91-9896119973,19.0545,72.9149,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10588,2026-09-03T18:05:00Z,K/W,Andheri West / Versova,contaminated_water,+91-9833902159,19.1307,72.8283,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10589,2026-09-03T19:43:00Z,K/W,Andheri West / Versova,low_pressure,+91-9836020728,19.1258,72.8292,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10590,2026-09-03T17:32:00Z,K/W,Andheri West / Versova,tanker_delay,+91-9850615244,19.1323,72.8319,resolved,true,10572,true,42,2.0.0,2026-09-18T12:00:00Z
10591,2026-09-03T11:11:00Z,A,Colaba / Fort / Nariman Point,pipeline_burst,+91-9861348420,18.923,72.8336,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
10592,2026-09-03T17:39:00Z,M/E,Govandi / Mankhurd / Shivaji Nagar,contaminated_water,+91-9898288283,19.0543,72.9173,resolved,false,,true,42,2.0.0,2026-09-18T12:00:00Z
